"299020368","617 41ST ST","N N R & H A","2009","SW","01","12/05/2008","$.00","$30.60","$3.06","$23.69","$.00","$57.35"
"299020368","617 41ST ST","N N R & H A","2009","SW","02","06/05/2009","$.00","$30.60","$3.06","$20.02","$.00","$53.68"
"299020368","617 41ST ST","N N R & H A","2008","SW","01","12/05/2007","$.00","$29.10","$2.91","$25.74","$.00","$57.75"
"299020368","617 41ST ST","N N R & H A","2008","RE","02","06/05/2008","$7.08","$.00","$.71","$5.88","$.00","$13.67"
"299020368","617 41ST ST","N N R & H A","2008","SW","02","06/05/2008","$.00","$29.10","$2.91","$21.95","$.00","$53.96"
"299020368","617 41ST ST","N N R & H A","2008","LIEN","L01","12/28/2007","$.00","$265.70","$26.57","$235.34","$.00","$527.61"
"299020368","617 41ST ST","N N R & H A","2007","RE","02","06/05/2007","$29.26","$.00","$2.93","$27.51","$.00","$59.70"
"299020368","617 41ST ST","N N R & H A","2007","SW","02","06/05/2007","$.00","$26.10","$2.61","$22.30","$.00","$51.01"
"299020369","615 41ST ST","N N R & H A","2009","SW","02","06/05/2009","$.00","$30.60","$3.06","$20.02","$.00","$53.68"
"299020369","615 41ST ST","N N R & H A","2008","RE","02","06/05/2008","$32.72","$.00","$3.27","$27.15","$.00","$63.14"
"299020369","615 41ST ST","N N R & H A","2008","SW","02","06/05/2008","$.00","$29.10","$2.91","$21.95","$.00","$53.96"
"299020370","613 41ST ST","N N R & H A","2014","RE","01","12/05/2013","$14.86","$.00","$1.49","$3.33","$.00","$19.68"
"299020373","4104 JEFFERSON AVE","N N R & H A","2012","RE","01","12/05/2011","$.01","$.00","$.00","$.00","$.00","$.01"
"299020375","4100 JEFFERSON AVE","N N R & H A","2008","SW","11","10/24/2008","$.00","$19.40","$1.94","$15.42","$.00","$36.76"
"299020416","4005 JEFFERSON AVE","N N R & H A","2015","RE","02","06/05/2015","$27.25","$.00","$2.73","$1.62","$.00","$31.60"
"299020418","4001 JEFFERSON AVE","N N R & H A","2016","SW","01","12/05/2015","$.00","$83.85","$8.39","$.00","$.00","$92.24"
"299020418","4001 JEFFERSON AVE","N N R & H A","2016","SW","02","06/05/2016","$.00","$83.85","$.00","$.00","$.00","$83.85"
"299020418","4001 JEFFERSON AVE","N N R & H A","2015","SW","01","12/05/2014","$.00","$76.08","$7.61","$8.67","$.00","$92.36"
"299020418","4001 JEFFERSON AVE","N N R & H A","2015","SW","02","06/05/2015","$.00","$76.08","$7.61","$4.52","$.00","$88.21"
"299020418","4001 JEFFERSON AVE","N N R & H A","2014","SW","01","12/05/2013","$.00","$62.40","$6.24","$13.97","$.00","$82.61"
"299020418","4001 JEFFERSON AVE","N N R & H A","2014","SW","02","06/05/2014","$.00","$62.40","$6.24","$10.57","$.00","$79.21"
"299020418","4001 JEFFERSON AVE","N N R & H A","2013","SW","01","12/05/2012","$.00","$58.14","$5.81","$19.41","$.00","$83.36"
"299020418","4001 JEFFERSON AVE","N N R & H A","2013","SW","02","06/05/2013","$.00","$58.14","$5.81","$14.77","$.00","$78.72"
"299020418","4001 JEFFERSON AVE","N N R & H A","2012","SW","01","12/05/2011","$.00","$42.54","$4.25","$18.90","$.00","$65.69"
"299020418","4001 JEFFERSON AVE","N N R & H A","2012","SW","02","06/05/2012","$.00","$42.54","$4.25","$16.56","$.00","$63.35"
"299020418","4001 JEFFERSON AVE","N N R & H A","2011","SW","01","12/05/2010","$.00","$42.54","$4.25","$23.57","$.00","$70.36"
"299020418","4001 JEFFERSON AVE","N N R & H A","2011","SW","02","06/05/2011","$.00","$42.54","$4.25","$21.25","$.00","$68.04"
"299020418","4001 JEFFERSON AVE","N N R & H A","2010","SW","01","12/05/2009","$.00","$42.54","$4.25","$28.25","$.00","$75.04"
"299020418","4001 JEFFERSON AVE","N N R & H A","2010","SW","02","06/05/2010","$.00","$42.54","$4.25","$23.58","$.00","$70.37"
"299020418","4001 JEFFERSON AVE","N N R & H A","2009","SW","01","12/05/2008","$.00","$39.78","$3.98","$30.80","$.00","$74.56"
"299020418","4001 JEFFERSON AVE","N N R & H A","2009","SW","02","06/05/2009","$.00","$39.78","$3.98","$26.03","$.00","$69.79"
"299020418","4001 JEFFERSON AVE","N N R & H A","2008","SW","02","06/05/2008","$.00","$37.86","$3.79","$28.56","$.00","$70.21"
"299020419","557 40TH ST","N N R & H A","2014","RE","02","06/05/2014","$.22","$.00","$.02","$.04","$.00","$.28"
"299020421","553 40TH ST","N N R & H A","2010","SW","01","12/05/2009","$.00","$16.77","$1.68","$11.14","$.00","$29.59"
"299020421","553 40TH ST","N N R & H A","2010","SW","02","06/05/2010","$.00","$32.70","$3.27","$18.12","$.00","$54.09"
"299020421","553 40TH ST","N N R & H A","2010","LIEN","L01","10/24/2009","$.00","$380.68","$38.07","$260.77","$.00","$679.52"
"299020422","551 40TH ST","N N R & H A","2010","RE","02","06/05/2010","$7.69","$.00","$.77","$4.69","$.00","$13.15"
"299020431","550 41ST ST","N N R & H A","2010","RE","02","06/05/2010","$108.18","$.00","$10.82","$65.96","$.00","$184.96"
"299020432","546 41ST ST","N N R & H A","2012","RE","02","06/05/2012","$3.04","$.00","$.30","$1.18","$.00","$4.52"
"299020432","546 41ST ST","N N R & H A","2012","SW","02","06/05/2012","$.00","$18.51","$1.85","$7.21","$.00","$27.57"
"299020504","4010 JEFFERSON AVE","N N R & H A","2012","SW","02","06/05/2012","$.00","$49.08","$4.91","$19.11","$.00","$73.10"
"299020504","4010 JEFFERSON AVE","N N R & H A","2011","RE","01","12/05/2010","$359.66","$.00","$35.97","$199.33","$.00","$594.96"
"299020504","4010 JEFFERSON AVE","N N R & H A","2011","SW","01","12/05/2010","$.00","$49.08","$4.91","$27.20","$.00","$81.19"
"299020507","610 41ST ST","N N R & H A","2009","RE","01","12/05/2008","$48.40","$.00","$4.84","$37.47","$.00","$90.71"
"299020507","610 41ST ST","N N R & H A","2009","RE","02","06/05/2009","$12.86","$.00","$1.29","$9.26","$.00","$23.41"
"299020507","610 41ST ST","N N R & H A","2008","RE","02","06/05/2008","$48.40","$.00","$4.84","$40.16","$.00","$93.40"
"299020507","610 41ST ST","N N R & H A","2007","RE","01","12/05/2006","$3.60","$.00","$.36","$3.58","$.00","$7.54"
"299020507","610 41ST ST","N N R & H A","2007","SW","01","12/05/2006","$.00","$26.10","$2.61","$25.96","$.00","$54.67"
"299020507","610 41ST ST","N N R & H A","2007","RE","02","06/05/2007","$24.45","$.00","$2.45","$22.99","$.00","$49.89"
